OXY,EMG,ECG,RSP,OXY,OXY,OXY,
PO2,mV,mV,V,Pulse,BPM,Status,
CH1,CH2,CH3,CH4,CH5,CH9,CH13,
96.0116,0.183533,-1.08173,8.95325,-4.97248,74.1968,0.00957405,
96.0116,0.329712,-0.806458,8.95325,-4.84094,74.2354,0.00478657,
96.0116,0.431152,-0.419861,8.95325,-4.71695,74.2161,0.00957405,
96.002,0.475891,0.0274048,8.95325,-4.60808,74.2161,0.00957405,
96.002,0.457458,0.470642,8.95325,-4.5098,74.2354,0.00957405,
96.0211,0.376831,0.845947,8.95355,-4.42361,74.2161,0.0119678,
96.002,0.238892,1.09882,8.95325,-4.34045,74.2548,0.00957405,
95.9924,0.0661011,1.18823,8.95355,-4.26939,74.2161,0.0119678,
96.002,-0.12738,1.10107,8.95386,-4.19681,74.2161,0.0119678,
96.002,-0.335022,0.851929,8.95355,-4.14237,74.2548,0.0119678,
96.0116,-0.459595,0.478699,8.95355,-4.08341,74.1968,0.00957405,
95.9828,-0.539429,0.0321655,8.95386,-4.03653,74.2354,0.00957405,
96.002,-0.536621,-0.426758,8.95416,-3.99117,74.1968,0.00478657,
95.9924,-0.491089,-0.834656,8.95355,-3.95035,74.2354,0.00957405,
96.0116,-0.315063,-1.13593,8.95386,-3.91406,74.2161,0.00718031,
96.0116,-0.165161,-1.28638,8.95416,-3.88079,74.2354,0.00478657,
96.002,0.0596313,-1.26617,8.95416,-3.85055,74.2548,0.00239283,
95.9924,0.232544,-1.0838,8.95447,-3.82787,74.2354,0.00718031,
96.002,0.374634,-0.762695,8.95477,-3.68725,74.2354,0.00478657,
96.0116,0.447754,-0.343933,8.95386,-3.46801,74.2548,0.0119678,
96.0116,0.461609,0.11377,8.95447,-3.26993,74.1968,0.0119678,
96.0116,0.445496,0.541748,8.95447,-3.09151,74.2161,0.00957405,
96.002,0.336121,0.879028,8.95447,-2.92367,74.2354,0.00957405,
95.9828,0.176208,1.07947,8.95508,-2.78305,74.2161,0.0119678,
96.002,-0.0346069,1.11188,8.95447,-2.64546,74.2354,0.0119678,
96.002,-0.225769,0.969482,8.95538,-2.5245,74.2548,0.00957405,
96.002,-0.391724,0.671997,8.95477,-2.41412,74.2161,0.00718031,
96.002,-0.470337,0.263489,8.95508,-2.31584,74.2161,0.0119678,
96.0211,-0.51001,-0.197693,8.95477,-2.22209,74.2161,0.00718031,
96.002,-0.490479,-0.643799,8.95477,-2.14044,74.2161,0.00718031,
95.9828,-0.41687,-1.01477,8.95569,-2.06484,74.1968,0.00957405,
96.002,-0.285522,-1.26221,8.95477,-2.00133,74.2354,0.00239283,
96.0116,-0.0918579,-1.35132,8.95508,-1.93783,74.2161,0.00478657,
95.9924,0.116028,-1.27393,8.95538,-1.88188,74.2161,0.00957405,
96.0116,0.285828,-1.04279,8.95538,-1.8335,74.1774,0.00957405,
95.9924,0.407898,-0.687317,8.95538,-1.78814,74.2354,0.00239283,
96.0116,0.471619,-0.245911,8.95538,-1.7458,74.2354,0.00478657,
96.002,0.465637,0.21106,8.95538,-1.708,74.2161,0.00718031,
96.002,0.417847,0.621033,8.95599,-1.67473,74.2741,0.00957405,
96.002,0.279419,0.927307,8.95538,-1.63542,74.2161,0.00718031,
96.002,0.145996,1.08325,8.95569,-1.44339,74.2548,0.0119678,
96.002,-0.0690308,1.06238,8.9563,-1.27404,74.2354,0.00957405,
95.9924,-0.283936,0.867798,8.95538,-1.11528,74.2161,0.00957405,
96.0116,-0.425781,0.52887,8.95569,-0.973148,74.2161,0.00718031,
96.002,-0.534424,0.0964966,8.95599,-0.844625,74.2354,0.00478657,
96.002,-0.545776,-0.367981,8.95538,-0.731223,74.1968,0.00957405,
96.0211,-0.518921,-0.798218,8.95538,-0.622356,74.2354,0.0143615,
96.002,-0.356995,-1.13605,8.95569,-0.527098,74.2548,0.00957405,
96.0211,-0.223206,-1.3338,8.95569,-0.4394,74.2354,-9.13153E-07,
96.0211,0.000793457,-1.36261,8.95599,-0.360774,74.2161,0.00718031,
96.0307,0.174072,-1.22491,8.95569,-0.289708,74.2354,0.00957405,
96.0116,0.318237,-0.940979,8.95569,-0.226203,74.2354,0.00957405,
96.0211,0.400513,-0.547668,8.95569,-0.170257,74.2741,0.00718031,
96.0116,0.469543,-0.0975342,8.9563,-0.117336,74.2548,0.00957405,
96.002,0.456299,0.344727,8.95569,-0.0659269,74.2354,0.00957405,
96.0116,0.367371,0.718933,8.95538,-0.0220779,74.2548,0.0119678,
96.0116,0.216675,0.973999,8.95569,0.012699,74.2548,-9.13153E-07,
96.0116,0.0631714,1.06927,8.95569,0.0520119,74.2161,0.00718031,
96.0211,-0.160706,0.989136,8.95447,0.0822526,74.2161,0.0119678,
96.0211,-0.327332,0.745667,8.95477,0.114005,74.2741,0.00718031,
96.0116,-0.455933,0.376709,8.95538,0.136686,74.2161,0.0119678,
96.0116,-0.519104,-0.0668335,8.95477,0.212288,74.2161,0.00957405,
96.0116,-0.549561,-0.521484,8.95447,0.289401,74.1968,0.00957405,
96.0116,-0.48877,-0.923157,8.95447,0.358955,74.2354,0.00957405,
96.0116,-0.319702,-1.21783,8.95416,0.423973,74.2161,0.00478657,
96.0211,-0.16571,-1.36377,8.95447,0.476894,74.2548,0.00957405,
96.0211,0.0628662,-1.34161,8.95447,0.531327,74.2161,0.00718031,
96.002,0.245361,-1.15851,8.95355,0.576688,74.2354,0.00718031,
96.0211,0.374084,-0.836243,8.95355,0.616001,74.2354,0.00478657,
96.002,0.445435,-0.416077,8.95355,0.65985,74.2548,0.00239283,
95.9924,0.469727,0.0438843,8.95325,0.693115,74.2161,0.0119678,
96.002,0.443298,0.477478,8.95294,0.723356,74.2548,0.0119678,
96.0116,0.34198,0.823486,8.95386,0.750572,74.2161,0.00239283,
96.0116,0.172119,1.03101,8.95203,0.774765,74.2161,0.00718031,
96.0116,-0.0219727,1.06482,8.95264,0.797445,74.2161,0.0119678,
96.0211,-0.2005,0.921021,8.95172,0.82315,74.2354,0.00957405,
95.9924,-0.392822,0.623413,8.95233,0.83827,74.2548,0.0143615,
96.0211,-0.473267,0.217346,8.95172,0.856415,74.2354,0.00957405,
95.9924,-0.534912,-0.240906,8.95142,0.873047,74.2548,0.00718031,
96.0116,-0.516541,-0.683472,8.95081,0.886656,74.1968,0.00957405,
96.002,-0.437622,-1.05621,8.95081,0.903288,74.2354,0.00478657,
96.0116,-0.279053,-1.30164,8.95081,0.913872,74.2354,0.00957405,
96.002,-0.0917969,-1.38641,8.94989,0.907824,74.2354,0.00478657,
95.9924,0.123901,-1.30267,8.9502,0.894216,74.2354,0.00478657,
96.0116,0.283081,-1.06293,8.9502,0.877583,74.2161,0.00478657,
95.9924,0.401855,-0.700378,8.94928,0.860951,74.1968,0.00718031,
96.0116,0.459778,-0.251831,8.94989,0.842806,74.2741,0.00957405,
96.0211,0.458557,0.20697,8.94928,0.829198,74.2548,0.00957405,
96.002,0.41864,0.612854,8.94928,0.820126,74.2161,0.0119678,
96.0116,0.268494,0.910034,8.94928,0.80803,74.2161,0.0143615,
96.0116,0.135559,1.0556,8.94806,0.803494,74.2741,0.00718031,
96.0116,-0.0678711,1.0271,8.94867,0.794421,74.2548,0.00957405,
96.0116,-0.268799,0.829956,8.94775,0.788373,74.2548,0.00957405,
96.0211,-0.43634,0.494202,8.94836,0.779301,74.2548,0.00718031,
96.0116,-0.503296,0.06604,8.94775,0.771741,74.2354,0.00718031,
96.0116,-0.558228,-0.393982,8.94714,0.765693,74.2161,0.00718031,
96.0211,-0.525757,-0.818604,8.94684,0.758133,74.2548,0.00718031,
96.0116,-0.365845,-1.14996,8.94653,0.75662,74.2161,0.00239283,
96.002,-0.21936,-1.34393,8.94684,0.753596,74.2161,0.0143615,
96.0211,-0.00354004,-1.37231,8.94592,0.747548,74.1968,0.00478657,
96.0211,0.168762,-1.23456,8.94562,0.746036,74.2354,0.00478657,
96.0116,0.3396,-0.949524,8.94531,0.747548,74.2548,0.00718031,
96.0116,0.411255,-0.553894,8.94501,0.739988,74.2161,0.00718031,
96.0211,0.48407,-0.0988159,8.94531,0.721844,74.2354,0.00718031,
96.0211,0.446167,0.348755,8.94501,0.64473,74.2354,0.0119678,
96.0116,0.393005,0.726746,8.9444,0.579712,74.2354,0.00478657,
96.0116,0.228821,0.982605,8.9444,0.517719,74.2548,0.00957405,
96.0116,0.0394287,1.07507,8.94409,0.460261,74.2161,0.00957405,
96.002,-0.14447,0.98938,8.94379,0.40734,74.2354,0.00957405,
96.0211,-0.336548,0.740112,8.94287,0.365003,74.2354,0.00718031,
96.0211,-0.466248,0.366638,8.94257,0.321154,74.2161,0.00718031,
96.002,-0.509216,-0.078125,8.94226,0.284865,74.2354,0.00478657,
96.0211,-0.515198,-0.531006,8.94226,0.250089,74.1968,0.00478657,
96.0211,-0.471313,-0.928589,8.94196,0.216824,74.1968,0.00718031,
96.0116,-0.291809,-1.21661,8.94104,0.191119,74.2548,0.00478657,
96.0116,-0.156372,-1.35455,8.94135,0.168439,74.2161,0.00718031,
96.0211,0.0533447,-1.32501,8.94012,0.145758,74.2161,0.00239283,
96.002,0.246216,-1.13739,8.93951,0.123078,74.2548,0.00718031,
96.0211,0.375366,-0.814331,8.93982,0.103421,74.2548,0.00718031,
96.0403,0.454163,-0.395325,8.9389,0.0883007,74.2548,0.00718031,
96.002,0.467529,0.0615234,8.9389,0.0671322,74.2548,0.00957405,
95.9924,0.442261,0.490356,8.93829,0.0550359,74.2354,0.00957405,
96.002,0.329102,0.830811,8.93738,0.0414276,74.2161,0.00718031,
96.002,0.17981,1.03491,8.93768,0.0308434,74.2354,0.00957405,
96.0116,-0.003479,1.0697,8.93677,0.0217712,74.2354,0.00957405,
96.0211,-0.212585,0.929688,8.93646,-0.0629028,74.2161,0.00478657,
96.002,-0.378723,0.635254,8.93585,-0.153625,74.2548,0.00957405,
96.0307,-0.511658,0.230774,8.93585,-0.235275,74.2354,0.0119678,
96.002,-0.533875,-0.224609,8.93524,-0.309365,74.2161,0.00957405,
96.0116,-0.526672,-0.664124,8.93524,-0.378918,74.2548,0.00478657,
95.9924,-0.437439,-1.03003,8.93494,-0.437888,74.2354,0.00957405,
95.9924,-0.279724,-1.27081,8.93463,-0.492321,74.2161,0.00957405,
96.0211,-0.104736,-1.35168,8.93372,-0.545242,74.1968,0.00478657,
96.002,0.129944,-1.26483,8.93341,-0.589091,74.2161,0.00957405,
96.0116,0.285278,-1.0257,8.9328,-0.629916,74.1968,0.00957405,
96.0211,0.407776,-0.665466,8.9325,-0.664693,74.2161,0.00957405,
95.9924,0.459045,-0.22522,8.93219,-0.69947,74.2161,0.00718031,
96.002,0.475525,0.228088,8.93219,-0.731223,74.1774,0.00957405,
95.9924,0.416077,0.630737,8.93158,-0.762975,74.2354,0.00957405,
96.002,0.288452,0.92865,8.93097,-0.785656,74.2354,0.0119678,
96.002,0.129761,1.07758,8.93036,-0.809848,74.1968,0.00957405,
96.0116,-0.0648193,1.05206,8.93036,-0.832529,74.2161,0.00718031,
96.0211,-0.257935,0.856201,8.93005,-0.849161,74.2354,0.00957405,
96.002,-0.409241,0.52063,8.93005,-0.865794,74.2548,0.00957405,
96.002,-0.517822,0.0958252,8.92944,-0.880914,74.2161,0.00478657,
96.002,-0.531128,-0.358276,8.92853,-0.894522,74.2161,0.00478657,
96.0116,-0.504272,-0.776367,8.92883,-0.956516,74.2161,0.00957405,
96.002,-0.383179,-1.10406,8.92883,-1.05026,74.1581,0.00718031,
95.9924,-0.212708,-1.29633,8.92822,-1.13645,74.2161,0.00718031,
95.9924,0.0116577,-1.32648,8.92822,-1.21961,74.2741,0.00478657,
96.0211,0.180786,-1.19397,8.92761,-1.29068,74.2548,0.00478657,
96.0116,0.312378,-0.915466,8.92761,-1.35721,74.2354,0.00718031,
95.9924,0.419495,-0.526428,8.92731,-1.41013,74.1968,0.00718031,
96.0116,0.500977,-0.0787354,8.9267,-1.46758,74.1968,0.00957405,
95.9924,0.471252,0.362671,8.927,-1.51294,74.2354,0.0119678,
96.002,0.371704,0.737061,8.927,-1.55679,74.2161,0.0119678,
95.9924,0.246033,0.992798,8.92639,-1.59611,74.2161,0.0119678,
96.0211,0.0491943,1.08716,8.92731,-1.63391,74.2548,0.00718031,
95.9924,-0.138672,1.00494,8.92578,-1.66415,74.1968,0.00957405,
95.9924,-0.326965,0.757629,8.92609,-1.69741,74.1774,0.00718031,
96.002,-0.459106,0.384399,8.9267,-1.71858,74.2354,0.0119678,
95.9828,-0.515015,-0.0608521,8.92609,-1.7458,74.2354,0.0119678,
96.0116,-0.527893,-0.515869,8.92548,-1.7715,74.2161,0.00478657,
96.0116,-0.45752,-0.917114,8.92548,-1.78965,74.1968,0.00718031,
96.002,-0.326904,-1.21014,8.92517,-1.80174,74.2161,0.00478657,
96.0211,-0.164307,-1.35168,8.92609,-1.81989,74.2161,0.00718031,
96.0116,0.060791,-1.32397,8.92517,-1.83501,74.2548,0.00718031,
96.0211,0.248718,-1.13422,8.92517,-1.86071,74.2548,0.00478657,
95.9924,0.37323,-0.806091,8.92517,-1.94388,74.2161,0.00718031,
95.9924,0.469727,-0.382202,8.92487,-2.0225,74.2548,0.00478657,
96.002,0.478149,0.0770264,8.92487,-2.09357,74.2354,0.00718031,
96.002,0.452209,0.504883,8.92487,-2.15405,74.2354,0.00718031,
96.0116,0.339661,0.842834,8.92548,-2.21453,74.2354,0.00957405,
96.002,0.197815,1.04437,8.92517,-2.26443,74.2161,0.00478657,
96.0116,-0.00482178,1.07751,8.92487,-2.3113,74.2354,0.00718031,
96.0307,-0.213135,0.936646,8.92456,-2.35364,74.2161,0.00957405,
96.0116,-0.372314,0.643311,8.92456,-2.39144,74.2161,0.0119678,
96.002,-0.463623,0.241272,8.92548,-2.42773,74.2741,0.00718031,
96.002,-0.537903,-0.211975,8.92548,-2.45797,74.2161,0.00718031,
96.0116,-0.512329,-0.650696,8.92456,-2.4867,74.1968,0.0119678,
95.9924,-0.425476,-1.0155,8.92487,-2.51089,74.1388,0.00478657,
96.0116,-0.268799,-1.25739,8.92487,-2.53811,74.2161,0.00957405,
96.0211,-0.0956421,-1.34161,8.92456,-2.55474,74.1968,0.00718031,
96.0211,0.135864,-1.26074,8.92395,-2.57591,74.1968,0.0119678,
96.0116,0.311707,-1.02795,8.92395,-2.59556,74.2741,0.00478657,
96.002,0.39563,-0.673096,8.92395,-2.61219,74.1968,0.00718031,
96.002,0.47345,-0.235474,8.92395,-2.63034,74.2161,0.00957405,
96.0307,0.465149,0.216187,8.92365,-2.63941,74.2354,0.00478657,
96.0116,0.428284,0.619263,8.92426,-2.65302,74.2161,0.00718031,
96.002,0.289001,0.916748,8.92365,-2.73316,74.2354,0.0119678,
96.0116,0.118408,1.06342,8.92303,-2.80876,74.2354,0.00957405,
95.9924,-0.0596313,1.03479,8.92303,-2.87983,74.2548,0.00718031,
96.002,-0.285889,0.835022,8.92273,-2.94484,74.2161,0.00957405,
95.9924,-0.413025,0.496155,8.92273,-2.99928,74.1968,0.0119678,
96.002,-0.507874,0.0668945,8.92303,-3.0522,74.2354,0.0119678,
96.0307,-0.536804,-0.38916,8.92303,-3.09907,74.2354,0.00718031,
96.002,-0.515686,-0.808777,8.92242,-3.1399,74.2161,-9.13153E-07,
96.0116,-0.356018,-1.13623,8.92181,-3.1777,74.1968,0.00957405,
95.9924,-0.238342,-1.32556,8.92151,-3.2155,74.2161,0.00718031,
96.0116,0.0142212,-1.3465,8.92151,-3.24876,74.2161,0.00957405,
96.002,0.171204,-1.20276,8.9212,-3.27749,74.2354,0.00478657,
95.9924,0.317932,-0.916138,8.92059,-3.30168,74.2354,0.00718031,
96.0116,0.401794,-0.52417,8.92059,-3.32739,74.2161,0.00478657,
96.0211,0.486816,-0.0783081,8.92029,-3.34704,74.2548,0.00718031,
96.002,0.474304,0.358643,8.91937,-3.36821,74.2354,0.0143615,
96.0211,0.373474,0.727905,8.91876,-3.38636,74.2354,0.00957405,
96.002,0.226318,0.978455,8.91876,-3.40299,74.2354,0.00957405,
96.0116,0.0410156,1.0697,8.91876,-3.41509,74.2161,0.00957405,
96.0116,-0.143982,0.986206,8.91815,-3.42718,74.2741,-9.13153E-07,
96.002,-0.344299,0.740417,8.91815,-3.44079,74.2354,0.0119678,
95.9924,-0.466858,0.370117,8.91724,-3.47406,74.2354,0.00478657,
96.0116,-0.513428,-0.0731812,8.91754,-3.52546,74.2161,0.0143615,
96.002,-0.517639,-0.526001,8.91693,-3.57083,74.2161,0.00718031,
95.9828,-0.471802,-0.924377,8.91632,-3.61165,74.2548,0.00478657,
96.0116,-0.345337,-1.21259,8.91602,-3.65096,74.2548,0.00478657,
96.0116,-0.167847,-1.34967,8.91541,-3.68574,74.2354,0.00718031,
96.0116,0.0545654,-1.31854,8.9151,-3.719,74.2548,0.00718031,
96.0211,0.246521,-1.1275,8.91541,-3.74622,74.1968,0.00478657,
96.0116,0.395142,-0.80011,8.91571,-3.77344,74.1774,0.00957405,
96.002,0.45813,-0.377258,8.91388,-3.79914,74.2741,0.00718031,
96.0116,0.476685,0.0813599,8.91327,-3.8188,74.2548,0.00957405,
96.0116,0.450317,0.507568,8.91327,-3.83694,74.1968,0.00957405,
96.002,0.3302,0.839722,8.91327,-3.85811,74.2161,0.0119678,
96.0116,0.183594,1.03186,8.91296,-3.87323,74.2161,0.0143615,
95.9924,-0.0280151,1.05444,8.91235,-3.88533,74.2161,0.00478657,
96.0116,-0.208923,0.905823,8.91144,-3.90196,74.2548,0.00478657,
96.0307,-0.390503,0.607544,8.91174,-3.91557,74.2161,0.00957405,
95.9924,-0.481812,0.204163,8.91083,-3.92162,74.1968,0.00478657,
96.002,-0.53656,-0.246521,8.91144,-3.9322,74.2354,0.0119678,
96.0211,-0.504639,-0.674683,8.91022,-3.94127,74.1968,0.00478657,
96.0116,-0.424683,-1.03351,8.9093,-3.94883,74.1968,0.00478657,
96.002,-0.265625,-1.26648,8.91022,-3.97303,74.2354,0.00239283,
96.0211,-0.0911255,-1.34491,8.9093,-4.05165,74.2161,0.00478657,
96.0116,0.120789,-1.26129,8.909,-4.12121,74.2354,0.00478657,
96.0211,0.281311,-1.0282,8.90839,-4.18622,74.2548,0.00957405,
96.0211,0.389526,-0.674438,8.90747,-4.24519,74.2161,0.00957405,
96.0211,0.462769,-0.23822,8.90717,-4.30265,74.2161,0.00957405,
96.0116,0.454773,0.213318,8.90656,-4.34801,74.2354,0.00718031,
96.0211,0.414001,0.616394,8.90717,-4.39035,74.2161,0.0119678,
96.0211,0.272339,0.912964,8.90533,-4.43269,74.2161,0.00957405,
96.002,0.130859,1.05713,8.90564,-4.46444,74.2354,0.00957405,
96.0211,-0.072876,1.02655,8.90564,-4.50073,74.2741,0.0119678,
96.0116,-0.289978,0.82666,8.90503,-4.53097,74.2548,0.00957405,
96.0116,-0.395935,0.48877,8.90503,-4.55667,74.2548,0.0119678,
96.0116,-0.490356,0.0623169,8.90411,-4.58238,74.2354,0.00718031,
96.0116,-0.537048,-0.391724,8.90411,-4.60355,74.2354,0.00718031,
96.0116,-0.515625,-0.809143,8.90381,-4.62471,74.1968,0.0119678,
95.9924,-0.372009,-1.13409,8.90289,-4.63983,74.1968,0.00957405,
96.0116,-0.217896,-1.32239,8.90259,-4.65647,74.1968,0.00718031,
96.0116,0.00396729,-1.34784,8.90289,-4.6731,74.2354,0.0119678,
96.0116,0.179077,-1.21161,8.90198,-4.68066,74.2354,0.00478657,
96.002,0.341492,-0.931152,8.90137,-4.69729,74.2354,0.00718031,
96.0211,0.42157,-0.541382,8.90137,-4.7109,74.2161,0.00718031,
96.0116,0.484924,-0.093689,8.90076,-4.73963,74.2548,0.00718031,
96.002,0.469849,0.345215,8.90045,-4.77894,74.2741,0.00957405,
96.0211,0.352783,0.712158,8.90076,-4.81372,74.2161,0.00957405,
96.0211,0.215271,0.957153,8.90045,-4.84396,74.2161,0.00957405,
96.0211,0.0391235,1.04175,8.89984,-4.86815,74.2161,0.00957405,
96.0211,-0.143555,0.954773,8.89984,-4.89386,74.2548,0.0143615,
96.0116,-0.339905,0.71051,8.89862,-4.91503,74.2161,0.00957405,
95.9924,-0.443359,0.345886,8.89923,-4.93619,74.2161,0.00478657,
96.0116,-0.529724,-0.0887451,8.89862,-4.95434,74.2548,0.00718031,
96.0116,-0.52655,-0.532471,8.89832,-4.97399,74.2161,0.00718031,
96.0211,-0.470764,-0.922729,8.89801,-4.98911,74.2548,0.00478657,
96.0116,-0.325928,-1.20691,8.89801,-4.99819,74.2354,0.00718031,
96.002,-0.156433,-1.3446,8.89679,-5.01028,74.2161,0.00718031,
96.0116,0.0444336,-1.31818,8.89648,-5.0254,74.2161,0.00478657,
96.002,0.231079,-1.13385,8.89618,-5.03448,74.2741,0.00957405,
96.0307,0.394287,-0.811035,8.89648,-5.04355,74.2161,0.00957405,
96.0211,0.459351,-0.391479,8.89557,-5.05262,74.2354,0.00718031,
96.0116,0.467102,0.0647583,8.89557,-5.05867,74.2161,0.00478657,
96.0211,0.445312,0.494385,8.89496,-5.06623,74.2548,0.00478657,
96.0211,0.320984,0.835754,8.89526,-5.07228,74.2161,0.00957405,
96.0211,0.177856,1.03668,8.89435,-5.07681,74.2354,0.00718031,
96.0116,-0.00933838,1.06317,8.89465,-5.10705,74.2354,0.00957405,
96.0307,-0.223267,0.914124,8.89465,-5.15393,74.1774,0.0143615,
96.0116,-0.402344,0.613953,8.89343,-5.19626,74.1968,0.00957405,
96.0116,-0.493164,0.207764,8.89435,-5.23558,74.2161,0.00957405,
96.002,-0.539551,-0.247009,8.89404,-5.26431,74.2548,0.00957405,
96.0211,-0.532776,-0.681885,8.89374,-5.30059,74.1968,0.00239283,
96.0211,-0.432129,-1.04236,8.89282,-5.32932,74.1968,0.00718031,
96.0116,-0.284851,-1.27441,8.89252,-5.35352,74.2548,0.00718031,
96.0403,-0.103088,-1.35071,8.89191,-5.37468,74.2161,0.00718031,
96.002,0.139709,-1.26501,8.8916,-5.39585,74.2741,0.00718031,
96.0116,0.296326,-1.02814,8.89191,-5.41551,74.2161,0.00957405,
96.0211,0.394165,-0.671326,8.89191,-5.43365,74.2161,0.00957405,
96.0307,0.478638,-0.236084,8.8913,-5.4518,74.2548,0.00718031,
96.0211,0.464417,0.210205,8.89221,-5.46389,74.2354,0.00957405,
96.0403,0.43689,0.611267,8.89099,-5.47599,74.2548,0.00718031,
96.0211,0.275146,0.911438,8.89099,-5.48657,74.2354,0.00957405,
96.0211,0.158203,1.06207,8.89099,-5.49867,74.2161,0.00718031,
96.0211,-0.0910034,1.03668,8.89099,-5.50774,74.1968,0.00957405,
96.0211,-0.301086,0.838318,8.89038,-5.51833,74.2161,0.0119678,
96.0116,-0.430054,0.498413,8.89099,-5.52589,74.2161,0.00718031,
96.0211,-0.507141,0.0698242,8.89008,-5.53194,74.2741,0.00478657,
96.002,-0.514221,-0.386292,8.88977,-5.54252,74.2354,0.00718031,
96.0211,-0.516846,-0.805176,8.88977,-5.58032,74.1968,0.00478657,
96.0116,-0.362488,-1.1311,8.88977,-5.60754,74.2161,0.00478657,
95.9924,-0.2276,-1.32031,8.88916,-5.63778,74.2161,0.00718031,
96.0307,-0.0198975,-1.34698,8.88885,-5.66348,74.1968,0.00478657,
96.0116,0.18866,-1.21198,8.88916,-5.68768,74.1774,0.00957405,
96.0116,0.327271,-0.931946,8.88885,-5.71036,74.2548,0.00718031,
96.0211,0.407898,-0.541992,8.88855,-5.73001,74.1968,0.00478657,
96.0116,0.467041,-0.0929565,8.88824,-5.74664,74.2354,0.00718031,
96.002,0.478821,0.349243,8.88885,-5.76176,74.2354,0.00957405,
96.0116,0.378479,0.722656,8.88855,-5.77537,74.2354,0.00957405,
96.002,0.234131,0.975647,8.88794,-5.79049,74.2161,0.0119678,
96.0116,0.0537109,1.06921,8.88824,-5.80561,74.2354,0.0119678,
96.0211,-0.152344,0.988953,8.88794,-5.81166,74.2354,0.0119678,
95.9924,-0.322632,0.746277,8.88824,-5.81922,74.2161,0.00478657,
96.0116,-0.438232,0.378357,8.88763,-5.82981,74.1774,0.0143615,
96.002,-0.522339,-0.0615234,8.88763,-5.83888,74.2354,0.00718031,
96.0211,-0.491394,-0.507568,8.88794,-5.84946,74.2161,0.00957405,
96.0116,-0.464233,-0.895691,8.88702,-5.85098,74.2354,0.00957405,
96.0116,-0.336304,-1.17444,8.88794,-5.85854,74.2354,0.00718031,
96.0116,-0.188599,-1.30743,8.88702,-5.86307,74.2548,0.00478657,
96.002,0.057312,-1.27972,8.88702,-5.86912,74.2354,0.0119678,
96.0116,0.256409,-1.09717,8.88672,-5.87366,74.2354,0.00478657,
96.0116,0.399597,-0.778931,8.88641,-5.87517,74.2161,0.00957405,
95.9924,0.457764,-0.364868,8.88611,-5.88273,74.2354,0.00718031,
96.0211,0.474426,0.0869141,8.88672,-5.88575,74.2354,0.00718031,
96.0116,0.461792,0.509583,8.8855,-5.88575,74.2741,0.00957405,
96.002,0.338806,0.843689,8.88611,-5.8918,74.1968,0.00478657,
96.002,0.202393,1.04254,8.88611,-5.89331,74.2354,0.00718031,
96.002,-0.0194702,1.07379,8.88519,-5.89331,74.2354,0.00957405,
95.9924,-0.226624,0.933838,8.8855,-5.89785,74.1968,0.0119678,
96.0116,-0.395386,0.645813,8.8855,-5.89936,74.2161,0.00957405,
96.0116,-0.492126,0.254272,8.8855,-5.90087,74.2161,0.00718031,
96.002,-0.528809,-0.185303,8.88519,-5.89936,74.2161,0.0119678,
96.0116,-0.512146,-0.607483,8.88519,-5.90238,74.2354,0.00957405,
96.002,-0.399719,-0.954346,8.88519,-5.90541,74.2161,0.00478657,
96.002,-0.255554,-1.17847,8.88428,-5.90692,74.2161,0.00718031,
96.0403,-0.0918579,-1.25018,8.88428,-5.90541,74.2548,0.00957405,
96.0116,0.132263,-1.16284,8.88458,-5.90541,74.2354,0.00239283,
96.0116,0.296936,-0.927429,8.88428,-5.90843,74.1968,0.00957405,
96.002,0.386963,-0.571716,8.88397,-5.91146,74.2354,0.00718031,
96.0211,0.474854,-0.140808,8.88367,-5.91146,74.2741,0.00957405,
96.002,0.477417,0.302551,8.88275,-5.90843,74.1968,0.0119678,
96.0116,0.424927,0.696472,8.88306,-5.90994,74.2161,0.0119678,
96.0116,0.271973,0.987305,8.88336,-5.91297,74.2354,0.00718031,
96.002,0.117554,1.13171,8.88275,-5.91297,74.2354,0.00718031,
95.9924,-0.102173,1.10614,8.88336,-5.91297,74.2548,0.00718031,
96.002,-0.291626,0.914673,8.88275,-5.91297,74.2161,0.0119678,
96.0211,-0.414917,0.585876,8.88336,-5.91448,74.2354,0.00957405,
96.0116,-0.491821,0.165649,8.88245,-5.91448,74.2161,0.0119678,
96.0116,-0.523987,-0.285828,8.88184,-5.91448,74.1968,0.00718031,
96.002,-0.497681,-0.700256,8.88153,-5.91599,74.2161,0.0119678,
96.0116,-0.358398,-1.02698,8.88214,-5.91448,74.2161,0.00478657,
95.9924,-0.205872,-1.21741,8.88153,-5.91297,74.1968,0.00957405,
96.0211,0.000305176,-1.24597,8.88153,-5.91448,74.2741,0.00957405,
96.0116,0.186829,-1.11414,8.88153,-5.91448,74.2354,0.00718031,
96.0211,0.319214,-0.837646,8.88123,-5.91448,74.2354,0.00718031,
96.002,0.414368,-0.450745,8.88184,-5.91448,74.2354,0.00957405,
